x: 0, y: 0Vx: 0, Vy: 0time0
x: 1.07191, y: 1.89149Vx: 0.204554, Vy: -0.465855time3.61
x: 1.07395, y: 1.88678Vx: 0.204554, Vy: -0.475855time3.62
x: 1.076, y: 1.88197Vx: 0.204554, Vy: -0.485855time3.63
x: 1.07804, y: 1.87706Vx: 0.204554, Vy: -0.495855time3.64
x: 1.08009, y: 1.87206Vx: 0.204554, Vy: -0.505855time3.65
x: 1.08213, y: 1.86695Vx: 0.204554, Vy: -0.515855time3.66
x: 1.08418, y: 1.86174Vx: 0.204554, Vy: -0.525855time3.67
x: 1.08623, y: 1.85643Vx: 0.204554, Vy: -0.535855time3.68
x: 1.08827, y: 1.85102Vx: 0.204554, Vy: -0.545855time3.69
x: 1.09032, y: 1.84551Vx: 0.204554, Vy: -0.555855time3.7
x: 1.09236, y: 1.8399Vx: 0.204554, Vy: -0.565855time3.71
x: 1.09441, y: 1.8342Vx: 0.204554, Vy: -0.575855time3.72
x: 1.09645, y: 1.82839Vx: 0.204554, Vy: -0.585855time3.73
x: 1.0985, y: 1.82248Vx: 0.204554, Vy: -0.595855time3.74
x: 1.10054, y: 1.81647Vx: 0.204554, Vy: -0.605855time3.75
x: 1.10259, y: 1.81036Vx: 0.204554, Vy: -0.615855time3.76
x: 1.10464, y: 1.80415Vx: 0.204554, Vy: -0.625855time3.77
x: 1.10668, y: 1.79784Vx: 0.204554, Vy: -0.635855time3.78
x: 1.10873, y: 1.79144Vx: 0.204554, Vy: -0.645855time3.79
x: 1.11077, y: 1.78493Vx: 0.204554, Vy: -0.655855time3.8
x: 1.11282, y: 1.77832Vx: 0.204554, Vy: -0.665855time3.81
x: 1.11486, y: 1.77161Vx: 0.204554, Vy: -0.675855time3.82
x: 1.11691, y: 1.7648Vx: 0.204554, Vy: -0.685855time3.83
x: 1.11895, y: 1.75789Vx: 0.204554, Vy: -0.695855time3.84
x: 1.121, y: 1.75088Vx: 0.204554, Vy: -0.705855time3.85
x: 1.12305, y: 1.74378Vx: 0.204554, Vy: -0.715855time3.86
x: 1.12509, y: 1.73657Vx: 0.204554, Vy: -0.725855time3.87
x: 1.12714, y: 1.72926Vx: 0.204554, Vy: -0.735855time3.88
x: 1.12918, y: 1.72185Vx: 0.204554, Vy: -0.745855time3.89
x: 1.13123, y: 1.71434Vx: 0.204554, Vy: -0.755855time3.9
x: 1.13327, y: 1.70673Vx: 0.204554, Vy: -0.765855time3.91
x: 1.13532, y: 1.69902Vx: 0.204554, Vy: -0.775855time3.92
x: 1.13736, y: 1.69122Vx: 0.204554, Vy: -0.785855time3.93
x: 1.13941, y: 1.68331Vx: 0.204554, Vy: -0.795855time3.94
x: 1.14146, y: 1.6753Vx: 0.204554, Vy: -0.805855time3.95
x: 1.1435, y: 1.66719Vx: 0.204554, Vy: -0.815855time3.96
x: 1.14555, y: 1.65898Vx: 0.204554, Vy: -0.825855time3.97
x: 1.14759, y: 1.65067Vx: 0.204554, Vy: -0.835855time3.98
x: 1.14964, y: 1.64226Vx: 0.204554, Vy: -0.845855time3.99
x: 1.15168, y: 1.63376Vx: 0.204554, Vy: -0.855855time4
x: 1.15373, y: 1.62515Vx: 0.204554, Vy: -0.865855time4.01
x: 1.15577, y: 1.61644Vx: 0.204554, Vy: -0.875458time4.02
x: 1.15782, y: 1.60765Vx: 0.204554, Vy: -0.883131time4.03
x: 1.15986, y: 1.59878Vx: 0.204554, Vy: -0.890804time4.04
x: 1.16191, y: 1.58983Vx: 0.204554, Vy: -0.898477time4.05
x: 1.16396, y: 1.58081Vx: 0.204554, Vy: -0.906151time4.06
x: 1.166, y: 1.57171Vx: 0.204554, Vy: -0.913824time4.07
x: 1.16805, y: 1.56253Vx: 0.204554, Vy: -0.921497time4.08
x: 1.17009, y: 1.55329Vx: 0.204554, Vy: -0.926371time4.09
x: 1.17214, y: 1.544Vx: 0.204554, Vy: -0.930514time4.1
x: 1.17418, y: 1.53468Vx: 0.204554, Vy: -0.934656time4.11
x: 1.17623, y: 1.52531Vx: 0.204554, Vy: -0.938798time4.12
x: 1.17827, y: 1.5159Vx: 0.204554, Vy: -0.94294time4.13
x: 1.18032, y: 1.50645Vx: 0.204554, Vy: -0.947082time4.14
x: 1.18237, y: 1.49696Vx: 0.204554, Vy: -0.951224time4.15
x: 1.18441, y: 1.48743Vx: 0.204554, Vy: -0.954334time4.16
x: 1.18646, y: 1.47788Vx: 0.204554, Vy: -0.955651time4.17
x: 1.1885, y: 1.46832Vx: 0.204554, Vy: -0.956967time4.18
x: 1.19055, y: 1.45874Vx: 0.204554, Vy: -0.958284time4.19
x: 1.19259, y: 1.44915Vx: 0.204554, Vy: -0.9596time4.2
x: 1.19464, y: 1.43955Vx: 0.204554, Vy: -0.960917time4.21
x: 1.19668, y: 1.42993Vx: 0.204554, Vy: -0.962233time4.22
x: 1.19873, y: 1.4203Vx: 0.204554, Vy: -0.96355time4.23
x: 1.20078, y: 1.41066Vx: 0.204554, Vy: -0.964347time4.24
x: 1.20282, y: 1.40102Vx: 0.204554, Vy: -0.964347time4.25
x: 1.20487, y: 1.39138Vx: 0.204554, Vy: -0.964347time4.26
x: 1.20691, y: 1.38173Vx: 0.204554, Vy: -0.964347time4.27
x: 1.20896, y: 1.37209Vx: 0.204554, Vy: -0.964347time4.28
x: 1.211, y: 1.36245Vx: 0.204554, Vy: -0.964347time4.29
x: 1.21305, y: 1.3528Vx: 0.204554, Vy: -0.964347time4.3
x: 1.21509, y: 1.34316Vx: 0.204554, Vy: -0.964347time4.31
x: 1.21714, y: 1.33351Vx: 0.204554, Vy: -0.964347time4.32
x: 1.21919, y: 1.32387Vx: 0.204554, Vy: -0.964347time4.33
x: 1.22123, y: 1.31423Vx: 0.204554, Vy: -0.964347time4.34
x: 1.22328, y: 1.30458Vx: 0.204554, Vy: -0.964347time4.35
x: 1.22532, y: 1.29494Vx: 0.204554, Vy: -0.964347time4.36
x: 1.22737, y: 1.2853Vx: 0.204554, Vy: -0.964347time4.37
x: 1.22941, y: 1.27565Vx: 0.204554, Vy: -0.964347time4.38
x: 1.23146, y: 1.26601Vx: 0.204554, Vy: -0.964347time4.39
x: 1.2335, y: 1.25637Vx: 0.204554, Vy: -0.964347time4.4
x: 1.23555, y: 1.24672Vx: 0.204554, Vy: -0.964347time4.41
x: 1.2376, y: 1.23708Vx: 0.204554, Vy: -0.964347time4.42
x: 1.23964, y: 1.22744Vx: 0.204554, Vy: -0.964347time4.43
x: 1.24169, y: 1.21779Vx: 0.204554, Vy: -0.964347time4.44
x: 1.24373, y: 1.20815Vx: 0.204554, Vy: -0.964347time4.45
x: 1.24578, y: 1.19851Vx: 0.204554, Vy: -0.964347time4.46
x: 1.24782, y: 1.18886Vx: 0.204554, Vy: -0.964347time4.47
x: 1.24987, y: 1.17922Vx: 0.204554, Vy: -0.964347time4.48
x: 1.25191, y: 1.16958Vx: 0.204554, Vy: -0.964347time4.49
x: 1.25396, y: 1.15993Vx: 0.204554, Vy: -0.964347time4.5
x: 1.25601, y: 1.15029Vx: 0.204554, Vy: -0.964347time4.51
x: 1.25805, y: 1.14065Vx: 0.204554, Vy: -0.964347time4.52
x: 1.2601, y: 1.131Vx: 0.204554, Vy: -0.964347time4.53
x: 1.26214, y: 1.12136Vx: 0.204554, Vy: -0.964347time4.54
x: 1.26419, y: 1.11172Vx: 0.204554, Vy: -0.964347time4.55
x: 1.26623, y: 1.10207Vx: 0.204554, Vy: -0.964347time4.56
x: 1.26828, y: 1.09243Vx: 0.204554, Vy: -0.964347time4.57
x: 1.27032, y: 1.08278Vx: 0.204554, Vy: -0.964347time4.58
x: 1.27237, y: 1.07314Vx: 0.204554, Vy: -0.964347time4.59
x: 1.27441, y: 1.0635Vx: 0.204554, Vy: -0.964347time4.6
x: 1.27646, y: 1.05385Vx: 0.204554, Vy: -0.964347time4.61
x: 1.27851, y: 1.04421Vx: 0.204554, Vy: -0.964347time4.62
x: 1.28055, y: 1.03457Vx: 0.204554, Vy: -0.964347time4.63
x: 1.2826, y: 1.02492Vx: 0.204554, Vy: -0.964347time4.64
x: 1.28464, y: 1.01528Vx: 0.204554, Vy: -0.964347time4.65
x: 1.28669, y: 1.00564Vx: 0.204554, Vy: -0.964347time4.66
x: 1.28873, y: 0.995993Vx: 0.204554, Vy: -0.964347time4.67
x: 1.29078, y: 0.98635Vx: 0.204554, Vy: -0.964347time4.68
x: 1.29282, y: 0.976707Vx: 0.204554, Vy: -0.964347time4.69
x: 1.29487, y: 0.967063Vx: 0.204554, Vy: -0.964347time4.7
x: 1.29692, y: 0.95742Vx: 0.204554, Vy: -0.964347time4.71
x: 1.29896, y: 0.947776Vx: 0.204554, Vy: -0.964347time4.72
x: 1.30101, y: 0.938133Vx: 0.204554, Vy: -0.964347time4.73
x: 1.30305, y: 0.928489Vx: 0.204554, Vy: -0.964347time4.74
x: 1.3051, y: 0.918846Vx: 0.204554, Vy: -0.964347time4.75
x: 1.30714, y: 0.909202Vx: 0.204554, Vy: -0.964347time4.76
x: 1.30919, y: 0.899559Vx: 0.204554, Vy: -0.964347time4.77
x: 1.31123, y: 0.889915Vx: 0.204554, Vy: -0.964347time4.78
x: 1.31328, y: 0.880272Vx: 0.204554, Vy: -0.964347time4.79
x: 1.31533, y: 0.870628Vx: 0.204554, Vy: -0.964347time4.8
x: 1.31737, y: 0.860985Vx: 0.204554, Vy: -0.964347time4.81
x: 1.31942, y: 0.851341Vx: 0.204554, Vy: -0.964347time4.82
x: 1.32146, y: 0.841698Vx: 0.204554, Vy: -0.964347time4.83
x: 1.32351, y: 0.832055Vx: 0.204554, Vy: -0.964347time4.84
x: 1.32555, y: 0.822411Vx: 0.204554, Vy: -0.964347time4.85
x: 1.3276, y: 0.812768Vx: 0.204554, Vy: -0.964347time4.86
x: 1.32964, y: 0.803124Vx: 0.204554, Vy: -0.964347time4.87
x: 1.33169, y: 0.793481Vx: 0.204554, Vy: -0.964347time4.88
x: 1.33374, y: 0.783837Vx: 0.204554, Vy: -0.964347time4.89
x: 1.33578, y: 0.774194Vx: 0.204554, Vy: -0.964347time4.9
x: 1.33783, y: 0.76455Vx: 0.204554, Vy: -0.964347time4.91
x: 1.33987, y: 0.754907Vx: 0.204554, Vy: -0.964347time4.92
x: 1.34192, y: 0.745263Vx: 0.204554, Vy: -0.964347time4.93
x: 1.34396, y: 0.73562Vx: 0.204554, Vy: -0.964347time4.94
x: 1.34601, y: 0.725976Vx: 0.204554, Vy: -0.964347time4.95
x: 1.34805, y: 0.716333Vx: 0.204554, Vy: -0.964347time4.96
x: 1.3501, y: 0.706689Vx: 0.204554, Vy: -0.964347time4.97
x: 1.35215, y: 0.697046Vx: 0.204554, Vy: -0.964347time4.98
x: 1.35419, y: 0.687402Vx: 0.204554, Vy: -0.964347time4.99
x: 1.35624, y: 0.677759Vx: 0.204554, Vy: -0.964347time5
x: 1.35828, y: 0.668116Vx: 0.204554, Vy: -0.964347time5.01
x: 1.36033, y: 0.658472Vx: 0.204554, Vy: -0.964347time5.02
x: 1.36237, y: 0.648829Vx: 0.204554, Vy: -0.964347time5.03
x: 1.36442, y: 0.639185Vx: 0.204554, Vy: -0.964347time5.04
x: 1.36646, y: 0.629542Vx: 0.204554, Vy: -0.964347time5.05
x: 1.36851, y: 0.619898Vx: 0.204554, Vy: -0.964347time5.06
x: 1.37056, y: 0.610255Vx: 0.204554, Vy: -0.964347time5.07
x: 1.3726, y: 0.600611Vx: 0.204554, Vy: -0.964347time5.08
x: 1.37465, y: 0.590968Vx: 0.204554, Vy: -0.964347time5.09
x: 1.37669, y: 0.581324Vx: 0.204554, Vy: -0.964347time5.1
x: 1.37874, y: 0.571681Vx: 0.204554, Vy: -0.964347time5.11
x: 1.38078, y: 0.562037Vx: 0.204554, Vy: -0.964347time5.12
x: 1.38283, y: 0.552394Vx: 0.204554, Vy: -0.964347time5.13
x: 1.38487, y: 0.54275Vx: 0.204554, Vy: -0.964347time5.14
x: 1.38692, y: 0.533107Vx: 0.204554, Vy: -0.964347time5.15
x: 1.38896, y: 0.523464Vx: 0.204554, Vy: -0.964347time5.16
x: 1.39101, y: 0.51382Vx: 0.204554, Vy: -0.964347time5.17
x: 1.39306, y: 0.504177Vx: 0.204554, Vy: -0.964347time5.18
x: 1.3951, y: 0.494533Vx: 0.204554, Vy: -0.964347time5.19
x: 1.39715, y: 0.48489Vx: 0.204554, Vy: -0.964347time5.2
x: 1.39919, y: 0.475246Vx: 0.204554, Vy: -0.964347time5.21
x: 1.40124, y: 0.465603Vx: 0.204554, Vy: -0.964347time5.22
x: 1.40328, y: 0.455959Vx: 0.204554, Vy: -0.964347time5.23
x: 1.40533, y: 0.446316Vx: 0.204554, Vy: -0.964347time5.24
x: 1.40737, y: 0.436672Vx: 0.204554, Vy: -0.964347time5.25
x: 1.40942, y: 0.427029Vx: 0.204554, Vy: -0.964347time5.26
x: 1.41147, y: 0.417385Vx: 0.204554, Vy: -0.964347time5.27
x: 1.41351, y: 0.407742Vx: 0.204554, Vy: -0.964347time5.28
x: 1.41556, y: 0.398098Vx: 0.204554, Vy: -0.964347time5.29
x: 1.4176, y: 0.388455Vx: 0.204554, Vy: -0.964347time5.3
x: 1.41965, y: 0.378812Vx: 0.204554, Vy: -0.964347time5.31
x: 1.42169, y: 0.369168Vx: 0.204554, Vy: -0.964347time5.32
x: 1.42374, y: 0.359525Vx: 0.204554, Vy: -0.964347time5.33
x: 1.42578, y: 0.349881Vx: 0.204554, Vy: -0.964347time5.34
x: 1.42783, y: 0.340238Vx: 0.204554, Vy: -0.964347time5.35
x: 1.42988, y: 0.330594Vx: 0.204554, Vy: -0.964347time5.36
x: 1.43192, y: 0.320951Vx: 0.204554, Vy: -0.964347time5.37
x: 1.43397, y: 0.311307Vx: 0.204554, Vy: -0.964347time5.38
x: 1.43601, y: 0.301664Vx: 0.204554, Vy: -0.964347time5.39
x: 1.43806, y: 0.29202Vx: 0.204554, Vy: -0.964347time5.4
x: 1.4401, y: 0.282377Vx: 0.204554, Vy: -0.964347time5.41
x: 1.44215, y: 0.272733Vx: 0.204554, Vy: -0.964347time5.42
x: 1.44419, y: 0.26309Vx: 0.204554, Vy: -0.964347time5.43
x: 1.44624, y: 0.253446Vx: 0.204554, Vy: -0.964347time5.44
x: 1.44829, y: 0.243803Vx: 0.204554, Vy: -0.964347time5.45
x: 1.45033, y: 0.23416Vx: 0.204554, Vy: -0.964347time5.46
x: 1.45238, y: 0.224516Vx: 0.204554, Vy: -0.964347time5.47
x: 1.45442, y: 0.214873Vx: 0.204554, Vy: -0.964347time5.48
x: 1.45647, y: 0.205229Vx: 0.204554, Vy: -0.964347time5.49
x: 1.45851, y: 0.195586Vx: 0.204554, Vy: -0.964347time5.5
x: 1.46056, y: 0.185942Vx: 0.204554, Vy: -0.964347time5.51
x: 1.4626, y: 0.176299Vx: 0.204554, Vy: -0.964347time5.52
x: 1.46465, y: 0.166655Vx: 0.204554, Vy: -0.964347time5.53
x: 1.4667, y: 0.157012Vx: 0.204554, Vy: -0.964347time5.54
x: 1.46874, y: 0.147368Vx: 0.204554, Vy: -0.964347time5.55
x: 1.47079, y: 0.137725Vx: 0.204554, Vy: -0.964347time5.56
x: 1.47283, y: 0.128081Vx: 0.204554, Vy: -0.964347time5.57
x: 1.47488, y: 0.118438Vx: 0.204554, Vy: -0.964347time5.58
x: 1.47692, y: 0.108794Vx: 0.204554, Vy: -0.964347time5.59
x: 1.47897, y: 0.099151Vx: 0.204554, Vy: -0.964347time5.6
x: 1.48101, y: 0.0895075Vx: 0.204554, Vy: -0.964347time5.61
x: 1.48306, y: 0.0798641Vx: 0.204554, Vy: -0.964347time5.62
x: 1.48511, y: 0.0702206Vx: 0.204554, Vy: -0.964347time5.63
x: 1.48715, y: 0.0605771Vx: 0.204554, Vy: -0.964347time5.64
x: 1.4892, y: 0.0509337Vx: 0.204554, Vy: -0.964347time5.65
x: 1.49124, y: 0.0412902Vx: 0.204554, Vy: -0.964347time5.66
x: 1.49329, y: 0.0316467Vx: 0.204554, Vy: -0.964347time5.67
x: 1.49533, y: 0.0220033Vx: 0.204554, Vy: -0.964347time5.68
x: 1.49738, y: 0.0123598Vx: 0.204554, Vy: -0.964347time5.69
x: 1.49942, y: 0.00271633Vx: 0.204554, Vy: -0.964347time5.7
x: 1.50147, y: -0.00692713Vx: 0.204554, Vy: -0.964347time5.71
x: 1.50351, y: -0.0165706Vx: 0.204554, Vy: -0.964347time5.72
x: 1.50556, y: -0.0262141Vx: 0.204554, Vy: -0.964347time5.73
x: 1.50761, y: -0.0358575Vx: 0.204554, Vy: -0.964347time5.74
x: 1.50965, y: -0.045501Vx: 0.204554, Vy: -0.964347time5.75
x: 1.5117, y: -0.0551445Vx: 0.204554, Vy: -0.964347time5.76
x: 1.51374, y: -0.0647879Vx: 0.204554, Vy: -0.964347time5.77
x: 1.51579, y: -0.0744314Vx: 0.204554, Vy: -0.964347time5.78
x: 1.51783, y: -0.0840749Vx: 0.204554, Vy: -0.964347time5.79
x: 1.51988, y: -0.0937183Vx: 0.204554, Vy: -0.964347time5.8
x: 1.52192, y: -0.103362Vx: 0.204554, Vy: -0.964347time5.81
x: 1.52397, y: -0.113005Vx: 0.204554, Vy: -0.964347time5.82
x: 1.52602, y: -0.122649Vx: 0.204554, Vy: -0.964347time5.83
x: 1.52806, y: -0.132292Vx: 0.204554, Vy: -0.964347time5.84
x: 1.53011, y: -0.141936Vx: 0.204554, Vy: -0.964347time5.85
x: 1.53215, y: -0.151579Vx: 0.204554, Vy: -0.964347time5.86
x: 1.5342, y: -0.161223Vx: 0.204554, Vy: -0.964347time5.87
x: 1.53624, y: -0.170866Vx: 0.204554, Vy: -0.964347time5.88
x: 1.53829, y: -0.18051Vx: 0.204554, Vy: -0.964347time5.89
x: 1.54033, y: -0.190153Vx: 0.204554, Vy: -0.964347time5.9
x: 1.54238, y: -0.199796Vx: 0.204554, Vy: -0.964347time5.91
x: 1.54443, y: -0.20944Vx: 0.204554, Vy: -0.964347time5.92
x: 1.54647, y: -0.219083Vx: 0.204554, Vy: -0.964347time5.93
x: 1.54852, y: -0.228727Vx: 0.204554, Vy: -0.964347time5.94
x: 1.55056, y: -0.23837Vx: 0.204554, Vy: -0.964347time5.95
x: 1.55261, y: -0.248014Vx: 0.204554, Vy: -0.964347time5.96
x: 1.55465, y: -0.257657Vx: 0.204554, Vy: -0.964347time5.97
x: 1.5567, y: -0.267301Vx: 0.204554, Vy: -0.964347time5.98
x: 1.55874, y: -0.276944Vx: 0.204554, Vy: -0.964347time5.99
x: 1.56079, y: -0.286588Vx: 0.204554, Vy: -0.964347time6
x: 1.56284, y: -0.296231Vx: 0.204554, Vy: -0.964347time6.01
x: 1.56488, y: -0.305875Vx: 0.204554, Vy: -0.964347time6.02
x: 1.56693, y: -0.315518Vx: 0.204554, Vy: -0.964347time6.03
x: 1.56897, y: -0.325162Vx: 0.204554, Vy: -0.964347time6.04
x: 1.57102, y: -0.334805Vx: 0.204554, Vy: -0.964347time6.05
x: 1.57306, y: -0.344448Vx: 0.204554, Vy: -0.964347time6.06
x: 1.57511, y: -0.354092Vx: 0.204554, Vy: -0.964347time6.07
x: 1.57715, y: -0.363735Vx: 0.204554, Vy: -0.964347time6.08
x: 1.5792, y: -0.373379Vx: 0.204554, Vy: -0.964347time6.09
x: 1.58125, y: -0.383022Vx: 0.204554, Vy: -0.964347time6.1
x: 1.58329, y: -0.392666Vx: 0.204554, Vy: -0.964347time6.11
x: 1.58534, y: -0.402309Vx: 0.204554, Vy: -0.964347time6.12
x: 1.58738, y: -0.411953Vx: 0.204554, Vy: -0.964347time6.13
x: 1.58943, y: -0.421596Vx: 0.204554, Vy: -0.964347time6.14
x: 1.59147, y: -0.43124Vx: 0.204554, Vy: -0.964347time6.15
x: 1.59352, y: -0.440883Vx: 0.204554, Vy: -0.964347time6.16
x: 1.59556, y: -0.450527Vx: 0.204554, Vy: -0.964347time6.17
x: 1.59761, y: -0.46017Vx: 0.204554, Vy: -0.964347time6.18
x: 1.59966, y: -0.469814Vx: 0.204554, Vy: -0.964347time6.19
x: 1.6017, y: -0.479457Vx: 0.204554, Vy: -0.964347time6.2
x: 1.60375, y: -0.4891Vx: 0.204554, Vy: -0.964347time6.21
x: 1.60579, y: -0.498744Vx: 0.204554, Vy: -0.964347time6.22
x: 1.60784, y: -0.508387Vx: 0.204554, Vy: -0.964347time6.23
x: 1.60988, y: -0.518031Vx: 0.204554, Vy: -0.964347time6.24
x: 1.61193, y: -0.527674Vx: 0.204554, Vy: -0.964347time6.25
x: 1.61397, y: -0.537318Vx: 0.204554, Vy: -0.964347time6.26
x: 1.61602, y: -0.546961Vx: 0.204554, Vy: -0.964347time6.27
x: 1.61806, y: -0.556605Vx: 0.204554, Vy: -0.964347time6.28
x: 1.62011, y: -0.566248Vx: 0.204554, Vy: -0.964347time6.29
x: 1.62216, y: -0.575892Vx: 0.204554, Vy: -0.964347time6.3
x: 1.6242, y: -0.585535Vx: 0.204554, Vy: -0.964347time6.31
x: 1.62625, y: -0.595179Vx: 0.204554, Vy: -0.964347time6.32
x: 1.62829, y: -0.604822Vx: 0.204554, Vy: -0.964347time6.33
x: 1.63034, y: -0.614466Vx: 0.204554, Vy: -0.964347time6.34
x: 1.63238, y: -0.624109Vx: 0.204554, Vy: -0.964347time6.35
x: 1.63443, y: -0.633752Vx: 0.204554, Vy: -0.964347time6.36
x: 1.63647, y: -0.643396Vx: 0.204554, Vy: -0.964347time6.37
x: 1.63852, y: -0.653039Vx: 0.204554, Vy: -0.964347time6.38
x: 1.64057, y: -0.662683Vx: 0.204554, Vy: -0.964347time6.39
x: 1.64261, y: -0.672326Vx: 0.204554, Vy: -0.964347time6.4
x: 1.64466, y: -0.68197Vx: 0.204554, Vy: -0.964347time6.41
x: 1.6467, y: -0.691613Vx: 0.204554, Vy: -0.964347time6.42
x: 1.64875, y: -0.701257Vx: 0.204554, Vy: -0.964347time6.43
x: 1.65079, y: -0.7109Vx: 0.204554, Vy: -0.964347time6.44
x: 1.65284, y: -0.720544Vx: 0.204554, Vy: -0.964347time6.45
x: 1.65488, y: -0.730187Vx: 0.204554, Vy: -0.964347time6.46
x: 1.65693, y: -0.739831Vx: 0.204554, Vy: -0.964347time6.47
x: 1.65898, y: -0.749474Vx: 0.204554, Vy: -0.964347time6.48
x: 1.66102, y: -0.759118Vx: 0.204554, Vy: -0.964347time6.49
x: 1.66307, y: -0.768761Vx: 0.204554, Vy: -0.964347time6.5
x: 1.66511, y: -0.778405Vx: 0.204554, Vy: -0.964347time6.51
x: 1.66716, y: -0.788048Vx: 0.204554, Vy: -0.964347time6.52
x: 1.6692, y: -0.797691Vx: 0.204554, Vy: -0.964347time6.53
x: 1.67125, y: -0.807335Vx: 0.204554, Vy: -0.964347time6.54
x: 1.67329, y: -0.816978Vx: 0.204554, Vy: -0.964347time6.55
x: 1.67534, y: -0.826622Vx: 0.204554, Vy: -0.964347time6.56
x: 1.67739, y: -0.836265Vx: 0.204554, Vy: -0.964347time6.57
x: 1.67943, y: -0.845909Vx: 0.204554, Vy: -0.964347time6.58
x: 1.68148, y: -0.855552Vx: 0.204554, Vy: -0.964347time6.59
x: 1.68352, y: -0.865196Vx: 0.204554, Vy: -0.964347time6.6
x: 1.68557, y: -0.874839Vx: 0.204554, Vy: -0.964347time6.61
x: 1.68761, y: -0.884483Vx: 0.204554, Vy: -0.964347time6.62
x: 1.68966, y: -0.894126Vx: 0.204554, Vy: -0.964347time6.63
x: 1.6917, y: -0.90377Vx: 0.204554, Vy: -0.964347time6.64
x: 1.69375, y: -0.913413Vx: 0.204554, Vy: -0.964347time6.65
x: 1.6958, y: -0.923057Vx: 0.204554, Vy: -0.964347time6.66
x: 1.69784, y: -0.9327Vx: 0.204554, Vy: -0.964347time6.67
x: 1.69989, y: -0.942343Vx: 0.204554, Vy: -0.964347time6.68
x: 1.70193, y: -0.951987Vx: 0.204554, Vy: -0.964347time6.69
x: 1.70398, y: -0.96163Vx: 0.204554, Vy: -0.964347time6.7
x: 1.70602, y: -0.971274Vx: 0.204554, Vy: -0.964347time6.71
x: 1.70807, y: -0.980917Vx: 0.204554, Vy: -0.964347time6.72
x: 1.71011, y: -0.990561Vx: 0.204554, Vy: -0.964347time6.73
x: 1.71216, y: -1.0002Vx: 0.204554, Vy: -0.964347time6.74
x: 1.71421, y: -1.00985Vx: 0.204554, Vy: -0.964347time6.75
x: 1.71625, y: -1.01949Vx: 0.204554, Vy: -0.964347time6.76
x: 1.7183, y: -1.02913Vx: 0.204554, Vy: -0.964347time6.77
x: 1.72034, y: -1.03878Vx: 0.204554, Vy: -0.964347time6.78
x: 1.72239, y: -1.04842Vx: 0.204554, Vy: -0.964347time6.79
x: 1.72443, y: -1.05807Vx: 0.204554, Vy: -0.964347time6.8
x: 1.72648, y: -1.06771Vx: 0.204554, Vy: -0.964347time6.81
x: 1.72852, y: -1.07735Vx: 0.204554, Vy: -0.964347time6.82
x: 1.73057, y: -1.087Vx: 0.204554, Vy: -0.964347time6.83
x: 1.73261, y: -1.09664Vx: 0.204554, Vy: -0.964347time6.84
x: 1.73466, y: -1.10628Vx: 0.204554, Vy: -0.964347time6.85
x: 1.73671, y: -1.11593Vx: 0.204554, Vy: -0.964347time6.86
x: 1.73875, y: -1.12557Vx: 0.204554, Vy: -0.964347time6.87
x: 1.7408, y: -1.13521Vx: 0.204554, Vy: -0.964347time6.88
x: 1.74284, y: -1.14486Vx: 0.204554, Vy: -0.964347time6.89
x: 1.74489, y: -1.1545Vx: 0.204554, Vy: -0.964347time6.9
x: 1.74693, y: -1.16414Vx: 0.204554, Vy: -0.964347time6.91
x: 1.74898, y: -1.17379Vx: 0.204554, Vy: -0.964347time6.92
x: 1.75102, y: -1.18343Vx: 0.204554, Vy: -0.964347time6.93
x: 1.75307, y: -1.19307Vx: 0.204554, Vy: -0.964347time6.94
x: 1.75512, y: -1.20272Vx: 0.204554, Vy: -0.964347time6.95
x: 1.75716, y: -1.21236Vx: 0.204554, Vy: -0.964347time6.96
x: 1.75921, y: -1.222Vx: 0.204554, Vy: -0.964347time6.97
x: 1.76125, y: -1.23165Vx: 0.204554, Vy: -0.964347time6.98
x: 1.7633, y: -1.24129Vx: 0.204554, Vy: -0.964347time6.99
x: 1.76534, y: -1.25093Vx: 0.204554, Vy: -0.964347time7
x: 1.76739, y: -1.26058Vx: 0.204554, Vy: -0.964347time7.01
x: 1.76943, y: -1.27022Vx: 0.204554, Vy: -0.964347time7.02
x: 1.77148, y: -1.27986Vx: 0.204554, Vy: -0.964347time7.03
x: 1.77353, y: -1.28951Vx: 0.204554, Vy: -0.964347time7.04
x: 1.77557, y: -1.29915Vx: 0.204554, Vy: -0.964347time7.05
x: 1.77762, y: -1.3088Vx: 0.204554, Vy: -0.964347time7.06
x: 1.77966, y: -1.31844Vx: 0.204554, Vy: -0.964347time7.07
x: 1.78171, y: -1.32808Vx: 0.204554, Vy: -0.964347time7.08
x: 1.78375, y: -1.33773Vx: 0.204554, Vy: -0.964347time7.09
x: 1.7858, y: -1.34737Vx: 0.204554, Vy: -0.964347time7.1
x: 1.78784, y: -1.35701Vx: 0.204554, Vy: -0.964347time7.11
x: 1.78989, y: -1.36666Vx: 0.204554, Vy: -0.964347time7.12
x: 1.79194, y: -1.3763Vx: 0.204554, Vy: -0.964347time7.13
x: 1.79398, y: -1.38594Vx: 0.204554, Vy: -0.964347time7.14
x: 1.79603, y: -1.39559Vx: 0.204554, Vy: -0.964347time7.15
x: 1.79807, y: -1.40523Vx: 0.204554, Vy: -0.964347time7.16
x: 1.80012, y: -1.41487Vx: 0.204554, Vy: -0.964292time7.17
x: 1.80216, y: -1.42451Vx: 0.204554, Vy: -0.962975time7.18
